ASV	A1_1a1_ITS2_S179_R1_001.fastq.gz	A1_1a2_ITS2_S180_R1_001.fastq.gz	A1_2a1_ITS2_S181_R1_001.fastq.gz	A1_2a2_ITS2_S182_R1_001.fastq.gz	A1_5a1_ITS2_S183_R1_001.fastq.gz	A1_5a2_ITS2_S184_R1_001.fastq.gz	A1_6a1_ITS2_S185_R1_001.fastq.gz	A1_6a2_ITS2_S186_R1_001.fastq.gz	A2_2a5_ITS2_S191_R1_001.fastq.gz	A2_2a6_ITS2_S192_R1_001.fastq.gz	A2_5a3_ITS2_S187_R1_001.fastq.gz	A2_5a4_ITS2_S188_R1_001.fastq.gz	A2_6a3_ITS2_S189_R1_001.fastq.gz	A2_6a4_ITS2_S190_R1_001.fastq.gz	A2_7a3_ITS2_S193_R1_001.fastq.gz	A2_7a4_ITS2_S194_R1_001.fastq.gz	An1_ITS2_S125_R1_001.fastq.gz	An2_ITS2_S126_R1_001.fastq.gz	C1_1_ITS2_S107_R1_001.fastq.gz	C1_12_corr_ITS2_S112_R1_001.fastq.gz	C1_14_ITS2_S111_R1_001.fastq.gz	C1_2_corr_ITS2_S114_R1_001.fastq.gz	C1_3_ITS2_S108_R1_001.fastq.gz	C1_5_ITS2_S109_R1_001.fastq.gz	C1_6_ITS2_S113_R1_001.fastq.gz	C1_9_ITS2_S110_R1_001.fastq.gz	C2_1_ITS2_S115_R1_001.fastq.gz	C2_14b_ITS2_S121_R1_001.fastq.gz	C2_16_ITS2_S122_R1_001.fastq.gz	C2_18_ITS2_S123_R1_001.fastq.gz	C2_19_ITS2_S124_R1_001.fastq.gz	C2_2_ITS2_S120_R1_001.fastq.gz	C2_3_ITS2_S116_R1_001.fastq.gz	C2_6_ITS2_S117_R1_001.fastq.gz	C2_7_ITS2_S118_R1_001.fastq.gz	C2_9_ITS2_S119_R1_001.fastq.gz	F1_10_ITS2_S141_R1_001.fastq.gz	F1_12_ITS2_S149_R1_001.fastq.gz	F1_13_ITS2_S150_R1_001.fastq.gz	F1_14_ITS2_S151_R1_001.fastq.gz	F1_2_ITS2_S136_R1_001.fastq.gz	F1_3_ITS2_S137_R1_001.fastq.gz	F1_4_ITS2_S138_R1_001.fastq.gz	F1_5_ITS2_S139_R1_001.fastq.gz	F1_7_ITS2_S140_R1_001.fastq.gz	F1_9_ITS2_S148_R1_001.fastq.gz	F2_1_ITS2_S142_R1_001.fastq.gz	F2_2_ITS2_S143_R1_001.fastq.gz	F2_21_ITS2_S152_R1_001.fastq.gz	F2_22_ITS2_S153_R1_001.fastq.gz	F2_29_ITS2_S154_R1_001.fastq.gz	F2_3_ITS2_S144_R1_001.fastq.gz	F2_30_ITS2_S146_R1_001.fastq.gz	F2_31_ITS2_S147_R1_001.fastq.gz	F2_4_ITS2_S145_R1_001.fastq.gz	S1_5a1_ITS2_S155_R1_001.fastq.gz	S1_5a2_ITS2_S156_R1_001.fastq.gz	S1_6a1_ITS2_S157_R1_001.fastq.gz	S1_6a2_ITS2_S158_R1_001.fastq.gz	S1_7a1_ITS2_S159_R1_001.fastq.gz	S1_7a2_ITS2_S160_R1_001.fastq.gz	S1_8a3_ITS2_S161_R1_001.fastq.gz	S1_8a4_ITS2_S162_R1_001.fastq.gz	S2_4a3_ITS2_S163_R1_001.fastq.gz	S2_4a4_ITS2_S164_R1_001.fastq.gz	S2_5a1_ITS2_S165_R1_001.fastq.gz	S2_5a2_ITS2_S166_R1_001.fastq.gz	S2_6a1_ITS2_S167_R1_001.fastq.gz	S2_6a2_ITS2_S168_R1_001.fastq.gz	S2_9a1_ITS2_S169_R1_001.fastq.gz	S2_9a2_ITS2_S170_R1_001.fastq.gz	TN1a_ITS2_S127_R1_001.fastq.gz	TN2a_ITS2_S128_R1_001.fastq.gz	TN3a_ITS2_S129_R1_001.fastq.gz	TN4a_ITS2_S130_R1_001.fastq.gz	TN5a_ITS2_S131_R1_001.fastq.gz	TN6a_ITS2_S132_R1_001.fastq.gz	TN7a_ITS2_S133_R1_001.fastq.gz	TN8a_ITS2_S134_R1_001.fastq.gz	TN9a_ITS2_S135_R1_001.fastq.gz	W1_1_ITS2_S171_R1_001.fastq.gz	W1_2_ITS2_S172_R1_001.fastq.gz	W1_3_ITS2_S173_R1_001.fastq.gz	W1_4_ITS2_S174_R1_001.fastq.gz	W2_5_ITS2_S175_R1_001.fastq.gz	W2_6_ITS2_S176_R1_001.fastq.gz	W2_7_ITS2_S177_R1_001.fastq.gz	W2_8_ITS2_S178_R1_001.fastq.gz	A1-1a1-ITS2_S179_L001_R1_001.fastq.gz	A1-1a2-ITS2_S180_L001_R1_001.fastq.gz	A1-2a1-ITS2_S181_L001_R1_001.fastq.gz	A1-2a2-ITS2_S182_L001_R1_001.fastq.gz	A1-5a1-ITS2_S183_L001_R1_001.fastq.gz	A1-5a2-ITS2_S184_L001_R1_001.fastq.gz	A1-6a1-ITS2_S185_L001_R1_001.fastq.gz	A1-6a2-ITS2_S186_L001_R1_001.fastq.gz	A2-2a5-ITS2_S191_L001_R1_001.fastq.gz	A2-2a6-ITS2_S192_L001_R1_001.fastq.gz	A2-5a3-ITS2_S187_L001_R1_001.fastq.gz	A2-5a4-ITS2_S188_L001_R1_001.fastq.gz	A2-6a3-ITS2_S189_L001_R1_001.fastq.gz	A2-6a4-ITS2_S190_L001_R1_001.fastq.gz	A2-7a3-ITS2_S193_L001_R1_001.fastq.gz	A2-7a4-ITS2_S194_L001_R1_001.fastq.gz	An1-ITS2_S125_L001_R1_001.fastq.gz	An2-ITS2_S126_L001_R1_001.fastq.gz	C1-1-ITS2_S107_L001_R1_001.fastq.gz	C1-12-corr-ITS2_S112_L001_R1_001.fastq.gz	C1-14-ITS2_S111_L001_R1_001.fastq.gz	C1-2-corr-ITS2_S114_L001_R1_001.fastq.gz	C1-3-ITS2_S108_L001_R1_001.fastq.gz	C1-5-ITS2_S109_L001_R1_001.fastq.gz	C1-6-ITS2_S113_L001_R1_001.fastq.gz	C1-9-ITS2_S110_L001_R1_001.fastq.gz	C2-1-ITS2_S115_L001_R1_001.fastq.gz	C2-14b-ITS2_S121_L001_R1_001.fastq.gz	C2-16-ITS2_S122_L001_R1_001.fastq.gz	C2-18-ITS2_S123_L001_R1_001.fastq.gz	C2-19-ITS2_S124_L001_R1_001.fastq.gz	C2-2-ITS2_S120_L001_R1_001.fastq.gz	C2-3-ITS2_S116_L001_R1_001.fastq.gz	C2-6-ITS2_S117_L001_R1_001.fastq.gz	C2-7-ITS2_S118_L001_R1_001.fastq.gz	C2-9-ITS2_S119_L001_R1_001.fastq.gz	F1-10-ITS2_S141_L001_R1_001.fastq.gz	F1-12-ITS2_S149_L001_R1_001.fastq.gz	F1-13-ITS2_S150_L001_R1_001.fastq.gz	F1-14-ITS2_S151_L001_R1_001.fastq.gz	F1-2-ITS2_S136_L001_R1_001.fastq.gz	F1-3-ITS2_S137_L001_R1_001.fastq.gz	F1-4-ITS2_S138_L001_R1_001.fastq.gz	F1-5-ITS2_S139_L001_R1_001.fastq.gz	F1-7-ITS2_S140_L001_R1_001.fastq.gz	F1-9-ITS2_S148_L001_R1_001.fastq.gz	F2-1-ITS2_S142_L001_R1_001.fastq.gz	F2-2-ITS2_S143_L001_R1_001.fastq.gz	F2-21-ITS2_S152_L001_R1_001.fastq.gz	F2-22-ITS2_S153_L001_R1_001.fastq.gz	F2-29-ITS2_S154_L001_R1_001.fastq.gz	F2-3-ITS2_S144_L001_R1_001.fastq.gz	F2-30-ITS2_S146_L001_R1_001.fastq.gz	F2-31-ITS2_S147_L001_R1_001.fastq.gz	F2-4-ITS2_S145_L001_R1_001.fastq.gz	S1-5a1-ITS2_S155_L001_R1_001.fastq.gz	S1-5a2-ITS2_S156_L001_R1_001.fastq.gz	S1-6a1-ITS2_S157_L001_R1_001.fastq.gz	S1-6a2-ITS2_S158_L001_R1_001.fastq.gz	S1-7a1-ITS2_S159_L001_R1_001.fastq.gz	S1-7a2-ITS2_S160_L001_R1_001.fastq.gz	S1-8a3-ITS2_S161_L001_R1_001.fastq.gz	S1-8a4-ITS2_S162_L001_R1_001.fastq.gz	S2-4a3-ITS2_S163_L001_R1_001.fastq.gz	S2-4a4-ITS2_S164_L001_R1_001.fastq.gz	S2-5a1-ITS2_S165_L001_R1_001.fastq.gz	S2-5a2-ITS2_S166_L001_R1_001.fastq.gz	S2-6a1-ITS2_S167_L001_R1_001.fastq.gz	S2-6a2-ITS2_S168_L001_R1_001.fastq.gz	S2-9a1-ITS2_S169_L001_R1_001.fastq.gz	S2-9a2-ITS2_S170_L001_R1_001.fastq.gz	TN1a-ITS2_S127_L001_R1_001.fastq.gz	TN2a-ITS2_S128_L001_R1_001.fastq.gz	TN3a-ITS2_S129_L001_R1_001.fastq.gz	TN4a-ITS2_S130_L001_R1_001.fastq.gz	TN5a-ITS2_S131_L001_R1_001.fastq.gz	TN6a-ITS2_S132_L001_R1_001.fastq.gz	TN7a-ITS2_S133_L001_R1_001.fastq.gz	TN8a-ITS2_S134_L001_R1_001.fastq.gz	TN9a-ITS2_S135_L001_R1_001.fastq.gz	W1-1-ITS2_S171_L001_R1_001.fastq.gz	W1-2-ITS2_S172_L001_R1_001.fastq.gz	W1-3-ITS2_S173_L001_R1_001.fastq.gz	W1-4-ITS2_S174_L001_R1_001.fastq.gz	W2-5-ITS2_S175_L001_R1_001.fastq.gz	W2-6-ITS2_S176_L001_R1_001.fastq.gz	W2-7-ITS2_S177_L001_R1_001.fastq.gz	W2-8-ITS2_S178_L001_R1_001.fastq.gz	C1-1_S71_L001_R1_001.fastq.gz	F2-5_S72_L001_R1_001.fastq.gz	F2-6_S73_L001_R1_001.fastq.gz
ASV_1	0	2058	13719	12958	6339	6337	1056	1805	18901	15921	3703	1750	3954	8123	2259	2401	0	0	0	0	0	0	24784	0	0	0	0	0	0	214	97	16	0	0	0	0	36623	556	964	1779	485	0	25008	30865	99	4171	0	23562	1688	2851	15139	0	26810	21816	20033	4977	4557	0	637	682	586	440	500	653	0	3052	3893	1561	1326	1004	1130	14727	8727	12024	15647	17128	2857	3031	0	21460	699	1075	529	507	886	949	1320	767	1959	1490	0	0	0	0	0	1426	14323	0	0	1556	0	0	0	0	0	0	0	0	0	0	794	0	0	0	0	0	0	0	0	0	0	0	0	0	1458	0	0	1488	0	0	0	841	0	0	0	812	0	0	0	0	775	0	0	3633	0	0	0	498	0	0	0	0	0	0	2580	0	0	0	0	10844	0	0	0	0	0	0	267	726	0	802	0	422	667	0	0	0	0	39809	0
ASV_2	98	45	0	90	166	399	238	346	0	0	954	478	351	0	746	308	0	0	29675	0	19526	0	0	23799	0	15754	13	21095	18878	21329	16766	19633	15	12	0	4267	0	0	0	0	0	0	0	0	38	0	0	0	0	172	0	0	0	0	0	42	0	73	139	101	33	28	0	0	0	213	0	19	62	41	66	45	0	0	0	0	0	0	0	0	908	631	875	363	884	546	551	1534	0	0	0	102	102	327	180	248	0	0	676	345	274	141	561	0	0	0	21905	0	14409	0	0	18290	0	8130	0	14006	12474	16196	12019	15478	0	0	0	3016	0	0	0	0	0	0	0	0	34	0	0	0	0	120	0	0	0	0	0	0	0	50	108	60	0	0	0	0	0	155	0	0	45	38	0	0	0	0	0	0	0	0	0	0	641	444	599	250	657	337	406	1073	28027	0	0
ASV_3	0	0	13	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18600	0	0	0	0	28362	0	23091	0	0	0	0	0	26274	0	21171	27987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	1301	399	0	0	0	0	0	0	0	0	0	0	0	0	0	1359	1279	1216	699	698	506	445	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	959	0	0	0	0	0	0	0	0	0	649	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	307	0	0	0
ASV_4	613	627	1782	1647	140	103	3840	5971	0	0	843	3811	161	122	1859	962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17756	0	8296	0	0	0	0	0	10372	0	0	456	5014	2932	0	0	0	0	0	0	1239	760	0	64	0	0	144	181	0	0	0	0	218	169	0	0	0	0	0	0	0	0	0	18	0	30	0	0	0	60	27	494	506	1255	1397	120	0	2277	3890	0	0	675	2772	132	106	1508	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13671	0	6279	0	0	0	0	0	8190	0	0	0	4201	2053	0	0	0	0	0	0	831	668	0	0	0	0	102	95	0	0	0	0	175	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_5	0	0	389	440	187	349	1093	1443	0	0	267	172	225	174	197	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9275	6486	0	0	11733	0	10456	0	0	0	0	6151	0	0	0	0	14	32	0	91	0	0	0	22	0	0	0	22	34	198	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	258	345	148	244	715	979	0	0	195	151	191	115	172	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887	6952	0	0	8944	0	8517	0	0	0	0	4960	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	153	208	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	58	0	0	18455
ASV_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15773	11865	7298	4938	11555	0	9990	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11154	8235	4919	3541	7849	0	7429	466	0	0	0	0	0	0	0	0	0	0	0
ASV_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8793	713	730	444	403	2743	29746	14306	2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5358	0	0	0	0	2067	16477	10023	2220	0	0	0	0	0	0	0	0	0	0	0
ASV_8	0	0	70	0	0	160	0	0	0	0	461	0	170	136	204	0	0	0	6900	0	4827	0	0	6001	0	3950	0	4962	4766	5524	4112	4481	0	0	0	886	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	292	0	323	0	255	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	5560	0	3705	0	0	4774	0	2144	0	3586	3394	4458	3281	3796	0	0	0	689	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6472	0	0
ASV_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19242	0	0	0	0	0	0	0	0	0	0	0	27016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10036	0	0	0	0	0	0	0	0	0	0	0	20330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_10	1302	1408	0	0	1568	0	0	0	0	0	291	835	1872	909	0	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328	1452	1758	1721	1853	1659	2044	1920	1650	1475	1318	1316	1740	1992	2193	1895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097	858	437	0	1194	1578	0	0	0	0	0	713	1304	884	1012	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	997	1064	751	1413	1466	1363	1413	1767	1192	1103	1254	1040	1195	1397	1886	1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_11	0	0	125	0	216	218	638	1045	0	0	155	277	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3291	3257	0	0	2682	0	2864	0	0	0	0	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	191	0	781	0	0	98	182	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5860	2396	0	0	4557	0	3807	0	0	0	0	6532	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	189	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12887
ASV_12	40	46	39	0	103	115	1409	2814	0	0	911	179	433	380	86	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333	787	27	0	0	0	220	155	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	51	29	134	122	1632	2980	0	0	1051	253	489	554	127	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1217	986	0	0	0	0	248	152	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
