sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	5591_A	5592_A	A13i	5601_A	5605_A	5624_A	5625_A	A5a	5603_A	5593_A	5599_A	A1er	5626_A	5595_A	5627_A	5596_A	5598_A	5630_A	5594_A	5597_A	5634_A	5765_A	5838_A	5669_A	5602_A	5746_A	5633_A	5670_A	5604_A	5632_A	5628_A	5872_A	5759_A	5747_A	A2h	A1di	6047_A	5839_A	5873_A	6024_A	A2e	5629_A	5600_A	6048_A	A1nc	5901_A	6049_A	6025_A	5841_A	5898_A	5631_A	14138_A	94208_A	A2j	5875_A	5900_A	5899_A	5767_A	6026_A	5842_A	5840_A	12636_A	5903_A	5729_A	13997_A	12645_A	14002_A	5635_A	5636_A	14936_A	5877_A	5874_A	12634_A	94209_A	5637_A	5902_A	12638_A	A1	12649_A	5843_A	14117_A	6007_A	6027_A	14114_A	5761_A	5760_A	12661_A	5727_A	13985_A	5930_A	5763_A	5762_A	5876_A	12639_A	12642_A	5766_A	94210_A	14112_A	5904_A	6009_A	12647_A	14473_A	5768_A	6010_A	14937_A	12646_A	12640_A	12635_A	13343_A	12663_A	12662_A	94218_A	94211_A	5728_A	12643_A	5945_A	5906_A	5905_A	6008_A	14681_A	6011_A	94212_A	14686_A	5982_A	A1m	5769_A	5978_A	14140_A	13347_A	5770_A	24351_A	A1dh	13344_A	5979_A	12633_A	14144_A	5671_A	14475_A	5981_A	13999_A	14617_A	C1	C1g	C1b	C39	C1c	C3	C1ai	C41	C1ae	C1by	C15	C4a	C91o	5576_C	5580_C	5577_C	C1w	C3ju	C92	5610_C	5578_C	C39ae	5579_C	5662_C	5614_C	C1al	5582_C	C42.2	C72k	5583_C	C15h	C91	C1lx	C3co	C3pr	5735_C	C1cu	C1n	5581_C	C3v	C1bp	5997_C	C1l	5995_C	6016_C	C15bn	C92a	C1kv	C3ew	5615_C	5678_C	C1jx	C1t	5752_C	C3sa	5996_C	5923_C	5616_C	14970_C	6045_C	C3fw	C3az	6036_C	5825_C	C1q	21576_C	5851_C	6017_C	5854_C	14956_C	5976_C	5661_C	C3n	6018_C	6037_C	5719_C	15007_C	15303_C	5808_C	5855_C	5732_C	C21ef	C21dp	C15by	C1ge	5853_C	23900_C	C1a	5737_C	C62	5998_C	5989_C	C1d	14939_C	C1my	C39u	17137_C	C3ym	14942_C	C3ve	6046_C	5663_C	15180_C	C16c	17138_C	15885_C	5852_C	C39j	14991_C	14986_C	6038_C	16117_C	5677_C	C1da	15131_C	15126_C	5826_C	C1fl	15399_C	5814_C	C3cy	17123_C	15633_C	5887_C	C39b	14940_C	15631_C	5777_C	C66	C1gq	6035_C	1364_C	14989_C	15477_C	24324_C	23887_C	15090_C	6039_C	17264_C	C1nu	22886_C	16214_C	5639_C	C39o	C42au	17775_C	5812_C	20143_C	15540_C	5731_C	24327_C	24317_C	C50f	21142_C	15177_C	21685_C	24320_C	18202_C	C115w	17774_C	14964_C	C3mo	C3ih	C42dk	5956_C	21677_C	5679_C	15099_C	15095_C	17764_C	15520_C	24322_C	21686_C	C50c	15169_C	5753_C	C3wf	16387_C	15900_C	C91f	5811_C	20152_C	16364_C	14960_C	15093_C	15021_C	5827_C	24319_C	21140_C	94206_C	6040_C	17780_C	15502_C	23970_C	5617_C	20153_C	20147_C	17781_C	5754_C	C41o	15102_C	15000_C	5755_C	24328_C	17776_C	24323_C	15118_C	20157_C	20150_C	15648_C	15637_C	94207_C	16383_C	15112_C	C21ac	C15rm	C15ai	5638_C	5756_C	C50a	5757_C	15071_C	15015_C	D1	D4	D1c	D4c	D4f	D1ad	5664_D	5618_D	D4ca	5692_D	D1h	5585_D	5584_D	D9	D1di	5693_D	5856_D	D5	5619_D	D3b	5666_D	D4ax	8034_D	D10	5933_D	5999_D	5934_D	D2	D1gt	5665_D	5586_D	6041_D	5935_D	6535_D	5620_D	8240_D	D1fb	D4i	6121_D	6584_D	5612_D	D4bc	D1b	6042_D	D4ae	6000_D	5937_D	24341_D	6988_D	6089_D	D8	24342_D	6971_D	F5.1	5621_F	F3w	F5.1a/F5u	F5.2d	F3.1	5741_F	F5.2	5688_F	F3m	F5.2c	F5ab	5645_F	5588_F	5668_F	5694_F	5644_F	5643_F	5738_F	5828_F	F5x	5667_F	5888_F	F5an	5589_F	5889_F	5801_F	5623_F	5857_F	5859_F	5858_F	F5.2b	F3.1a	5800_F	5647_F	5721_F	5587_F	5622_F	5803_F	F5c	6020_F	5740_F	5833_F	5831_F	5742_F	5758_F	5939_F	F5w	5739_F	6019_F	5830_F	5860_F	5829_F	6001_F	5894_F	5862_F	5927_F	12629_F	8580_F	5863_F	5861_F	5942_F	6021_F	5832_F	8599_F	5864_F	10844_F	5892_F	5890_F	6022_F	5835_F	5834_F	12368_F	9406_F	6023_F	12361_F	5867_F	5675_F	12360_F	9147_F	9152_F	9404_F	8519_F	5744_F	5866_F	5865_F	5868_F	8593_F	12372_F	5895_F	5893_F	6002_F	9148_F	5837_F	5745_F	5743_F	9413_F	5722_F	5869_F	10846_F	10845_F	5926_F	5896_F	5870_F	10840_F	5590_F	5836_F	24343_F	9445_F	12362_F	5871_F	5891_F	9371_F	11155_F	9076_F	24344_F	5940_F	12631_F	12627_F	6003_F	12375_F	12373_F	12370_F	24346_F	9069_F	9402_F	9400_F	9337_F	24345_F	5943_F	9171_F	24347_F	9582_F	6006_F	5944_F	10570_F	11148_F	9877_F	8648_F	6004_F	24348_F	9081_F	5938_F	5941_F	24349_F	11149_F	10360_F	6005_F	5804_F	12341_F	11925_F	11152_F	9324_F	8711_F	6012_F	24350_F	11151_F	11154_F	11153_F	5672_H	H2	94213_H	5946_H	5947_H	5948_H	I4f	5572_I	5884_I	5734_I	I2f	5659_I	5673_I	5575_I	5748_I	5932_I	5820_I	5613_I	5885_I	5821_I	5850_I	8514_I	5655_I	6014_I	5660_I	5750_I	6032_I	5573_I	5994_I	6015_I	8513_I	5822_I	5823_I	5886_I	5749_I	94216_I	5824_I	5751_I	24340_I	6044_I	6033_I	5574_I	5658_I	5657_I	5656_I	6034_I	8516_I	8505_I
293	Sediment1-5a1	S1_5a1_ITS2_S155_run1_2_R1_001.fastq.gz	d5392fdf9d3ffa57aeb6d02f83f46c47cf8af1a3937f0494c1d828437d9253e3	S1_5a1_ITS2_S155_run1_2_R2_001.fastq.gz	cb5ac9816620f6a89a668d6d67a53863b47de2ec31f08418f5b59d42e7b94c96	6	env	113417	17183	376	16693	354	0	0	490	22	15618	56	223	0	96	13	0	172	0	0	35	NoData	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData	52	28	6	0	37	8	0	0	0	0	28	0	0	0	5	8	17	17	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9133	685	699	265	809	454	109	0	0	1324	0	0	0	0	0	0	116	328	0	0	0	0	0	0	0	150	0	0	81	0	119	106	0	0	348	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	8	0	0	0	5	0	0	28	10	0	34	0	13	25	0	0	0	31	8	9	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	16	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
294	Sediment1-5a2	S1_5a2_ITS2_S156_run1_2_R1_001.fastq.gz	0dcfb89f2776bc6e3db0cc20acad76bee02ef314cad25c15ce2984731277d5ac	S1_5a2_ITS2_S156_run1_2_R2_001.fastq.gz	7c96b5cab865f973af891b38f8408b29d0dc16855113ff4c3b3d20086b929243	6	env	91152	14426	358	14129	338	0	0	297	20	13370	55	186	0	299	0	0	90	0	0	27	NoData	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData	34	16	16	5	32	0	0	7	0	0	38	0	0	0	9	0	0	21	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7671	456	340	170	1463	398	88	0	89	846	0	0	0	0	0	0	98	295	0	0	0	0	0	0	0	240	0	0	100	0	0	0	0	0	286	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	9	35	0	13	13	0	0	8	32	9	0	0	0	0	0	0	5	9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	67	9	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	Algae1-2a2	A1_2a2_ITS2_S182_run1_2_R1_001.fastq.gz	4a6bcc9baafb556c58bd6b7d14a8856ed470a09030178202fbe95ff113f3a2d0	A1_2a2_ITS2_S182_run1_2_R2_001.fastq.gz	1722fc7f3b5c164d1b7f525cc7e411c86deafeea95be18f5817e167c07944ddb	6	env	124279	58583	854	58121	833	0	0	462	21	53451	48	1147	0	0	17	0	1079	0	0	0	NoData	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData	357	166	16	89	25	86	66	148	60	35	0	0	0	0	10	21	22	15	8	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	33	0	0	0	0	0	0	21	0	0	0	0	10	0	7	30244	709	1701	0	8061	670	0	0	0	0	0	0	0	0	0	0	620	803	0	0	0	0	0	0	0	495	0	322	845	0	0	0	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	288	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	69	40	47	17	6	0	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4126	1054	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	Algae1-2a1	A1_2a1_ITS2_S181_run1_2_R1_001.fastq.gz	55ae8bde464aadaf7861e19abb274c146ab8566add270a117806dc7b7d1b1223	A1_2a1_ITS2_S181_run1_2_R2_001.fastq.gz	2ada3a3b5d36e579f0fa589835fc2d0e4082e62429b92b41f55609b4c1295015	6	env	115564	55834	788	55588	782	0	0	246	6	52890	55	375	0	222	10	0	1204	0	0	0	NoData	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData	0	66	53	59	21	8	28	177	0	41	0	91	0	25	0	0	24	0	54	14	0	0	0	17	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29027	825	2029	0	7484	911	0	0	0	0	0	0	0	0	0	0	439	408	0	0	0	0	0	0	0	514	0	504	729	0	0	0	957	0	0	0	515	0	0	0	0	0	243	0	0	0	0	0	0	0	0	275	289	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	139	54	27	0	44	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3655	810	277	0	0	119	26	0	0	25	0	0	0	0	251	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	24	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281	Algae1-5a1	A1_5a1_ITS2_S183_run1_2_R1_001.fastq.gz	6eb695cd1d9cc67c22ced6b07ebb4768bfd9dd20b752b3c9382f57a4e6fbfdc3	A1_5a1_ITS2_S183_run1_2_R2_001.fastq.gz	efe40699c557bb64f2a025c2294f13c3cb4613e5b1b7b8b1395256c84aa3166c	6	env	124116	24174	398	23579	377	0	0	595	21	22604	66	1294	0	429	42	0	821	0	48	35	NoData	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData	558	14	0	51	0	69	115	0	314	63	0	50	0	23	0	40	8	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	26	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	11399	1152	1292	386	973	537	0	0	0	1099	0	0	0	91	0	117	233	513	0	0	0	0	0	0	0	123	0	0	113	0	110	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	176	30	53	0	18	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	394	534	46	0	142	0	0	11	0	0	0	39	66	0	47	22	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	14	14	0	0	0	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	36	0	12	155	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282	Algae1-5a2	A1_5a2_ITS2_S184_run1_2_R1_001.fastq.gz	211f737e281672ebaaf923e2f7864178cfbb1524e6a84fbbef3e93dabc17ed34	A1_5a2_ITS2_S184_run1_2_R2_001.fastq.gz	22feb20d90ff22ab55f2e460fdda8c8cf9d1a95638331fa41b0f8744d0c2bdf4	6	env	128371	25438	380	24627	362	0	0	811	18	23877	60	787	0	589	171	0	1180	0	13	16	NoData	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData	212	39	27	100	0	0	253	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12033	1061	1309	628	773	511	219	105	84	1041	0	0	0	131	0	0	250	400	0	0	93	0	0	0	108	158	85	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	285	143	51	0	55	32	36	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	25	0	0	0	22	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	201	723	515	48	0	0	29	0	0	326	0	0	93	0	0	0	29	97	0	0	0	0	70	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	13	0	19	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	Algae2-7a4	A2_6a4_ITS2_S190_run1_2_R1_001.fastq.gz	993fbd980a13977e088d0af50cd7a9c470f97fa535809064c2cd39cf42f5da87	A2_6a4_ITS2_S190_run1_2_R2_001.fastq.gz	ed75adac0b57577aeecdd873be191ae06dd905def37b1c0723a769c5d4208b58	6	env	122307	37912	603	35629	532	0	0	2283	71	33371	74	965	0	1860	38	0	751	0	0	20	NoData	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData	202	101	28	68	65	47	0	58	313	0	0	31	27	13	0	0	10	0	0	0	39	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	5	0	15964	974	1175	394	1123	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	1837	0	0	0	0	0	0	0	0	1063	800	0	725	0	197	661	815	0	0	0	0	0	0	0	0	0	0	0	454	0	0	0	0	368	300	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	286	40	53	0	39	0	10	0	0	12	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	405	400	0	0	22	17	0	0	0	0	0	78	0	0	0	15	53	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	20	0	0	0	0	0	0	0	16	0	0	0	12	11	10	10	0	9	6	6	0	0	0	0	0	0	72	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
